 # Regn popcount reference requested realised popurban requested realised land(km2) urban(km2) lowest_urban_pop_density(cap/km2)
    496008          20.          22.          22.           0.           0.      32401.5          0.1          3.5
    496009          10.          18.          18.           0.           0.      36726.5          0.1          0.7
    496007          26.          32.          32.           0.           0.      46216.6          0.1          1.2
    496022         135.         135.         135.           2.           2.       1908.5          0.5        174.1
    496006          27.          30.          30.           0.           0.      41286.3          0.1          1.2
     24001          28.          28.          28.           1.           1.      33395.0          0.1          1.5
     24002         195.         195.         195.           4.           4.      39608.7          0.6         12.1
     24003         267.         267.         267.           5.           5.      72462.2          0.8          7.3
     24004          33.          33.          33.           1.           1.       6797.6          0.1         11.4
     24005          35.          46.          46.           1.           1.     109651.0          0.1          1.1
     24007         122.         122.         122.           2.           2.      24344.5          0.4         10.7
     24008         188.         188.         188.           4.           4.      54511.7          0.5          7.9
     24006          61.          61.          61.           1.           1.      77787.4          0.2          2.1
     24009         344.         344.         344.           7.           7.      33427.8          1.0         17.5
     24010         204.         204.         204.           4.           4.      78868.5          0.6          4.7
     24013         202.         202.         202.           4.           4.       2593.1          0.6        174.9
     24011          86.          86.          86.           2.           2.     105339.8          0.2          2.3
     24012          40.          40.          40.           1.           1.      77825.9          0.1          1.5
     24014         229.         229.         229.           4.           4.      85338.1          0.7          5.7
     24015          87.          87.          87.           2.           2.     200163.9          0.3          1.1
     24016          22.          22.          22.           0.           0.      25716.0          0.1          2.4
     24017         158.         158.         158.           3.           3.      61607.3          0.5          5.5
     24018          17.          17.          17.           0.           0.      35135.7          0.0          1.3
    268001          86.          86.          86.           1.           1.       7774.5          0.3         39.4
    268002          54.          54.          54.           1.           1.       2548.5          0.2         38.9
    268004          33.          33.          33.           0.           0.       3937.9          0.1         17.8
    268003         868.         868.         868.          11.          11.      55142.8          3.1         50.3
     20001           3.           3.           3.           0.           0.        506.3          0.2         13.4
    694001         172.         172.         172.           6.           6.      16145.6          2.0         17.1
    694002         264.         264.         264.           9.           9.      35284.2          3.1         15.6
    694003         247.         247.         247.           8.           8.      19711.2          2.9         23.0
    694004          47.          47.          47.           2.           2.        512.5          0.5        180.3
     28001          24.          24.          24.           0.           0.        282.0          0.0         92.3
     28002           0.           0.           0.           0.           0.        144.9          0.0          1.5
    818008         250.         250.         250.          20.          20.       3748.8          4.1        116.7
    818004           2.           3.           3.           0.           0.      16021.4          0.0          2.6
    818005         218.         218.         218.          18.          18.       8358.3          3.6        100.1
    818010         122.         122.         122.          10.          10.       2762.6          2.0         86.9
    818011         406.         406.         406.          33.          33.       1843.2          6.7        316.8
    818001         147.         147.         147.          12.          12.       1849.3          2.4        686.4
    818013          50.          50.          50.           4.           4.       4495.1          0.8         58.5
    818012         141.         141.         141.          12.          12.      12814.8          2.4        198.2
    818019         229.         229.         229.          19.          19.       1554.4          3.8        182.7
    818018         190.         190.         190.          15.          15.       4995.6          3.2         77.8
    818007         297.         297.         297.          24.          24.       2751.4          4.9        574.1
    818015         124.         124.         124.          10.          10.        890.1          2.1        298.8
    818026           6.           6.           6.           0.           0.      10732.4          0.1          4.5
    818025          13.          13.          13.           1.           1.       5790.0          0.2         34.6
    818023         232.         232.         232.          19.          19.       5089.2          3.9         95.1
    818002          59.          59.          59.           5.           5.       8400.5          1.0         73.6
    818003         246.         246.         246.          20.          20.       2368.1          4.1        182.9
    818006         113.         113.         113.           9.           9.       2478.1          1.9         86.1
    818021          36.          36.          36.           3.           3.        368.2          0.6        356.0
    818009           9.           9.           9.           1.           1.        802.6          0.1         16.3
    818014           0.           1.           1.           0.           0.       2770.9          0.0          0.6
    818016         171.         171.         171.          14.          14.       3888.3          2.8         84.3
    818020          11.          11.          11.           1.           1.      14765.6          0.2          4.2
    818017         192.         192.         192.          16.          16.       3631.4          3.2        105.3
    818024           6.           6.           6.           1.           1.      10344.2          0.1          5.6
    818022         229.         229.         229.          19.          19.       2382.3          3.8        174.5
    288002         372.         372.         372.          15.          15.      23701.2        121.3         28.0
    288003         197.         197.         197.           8.           8.      37410.5         64.3          8.0
    288004         252.         252.         252.          10.          10.      10203.4         82.1         48.6
