 # region_id(#) cells(#) SQ(maximum) SQ(requested) SQ(realized)
     208    1103    40086.9        22890.0        22886.6         100.0
     212      15    759.401        190.000        190.000         100.0
     214     669    47672.2        13180.0        13180.0         100.0
     218    2962    247665.        29790.0        29790.0         100.0
     222     264    20007.2        8900.00        8900.00         100.0
     226     335    26835.0        2300.00        2300.00         100.0
     231   13332   0.112638E+07    106950.        106950.         100.0
     232    1540    122365.        5630.00        5630.00         100.0
     233    1060    42510.8        8550.00        8550.00         100.0
     234      56    1119.61        30.0000        30.0000         100.0
     238     246    10344.5        0.00000        0.00000         100.0
     242     263    16681.2        2850.00        2849.87         100.0
     246    9150    302742.        21920.0        21920.0         100.0
     250    9494    535692.        195820.        195820.         100.0
     254     980    82876.2        160.000        160.000         100.0
     258       0    0.00000        230.000        0.00000           0.0
     262     268    21499.6        10.0000        0.00000           0.0
     266    3124    263666.        4950.00        4950.00         100.0
     268    1120    69618.4        10620.0        10620.0         100.0
     270     139    10118.0        2900.00        2900.00         100.0
     275       0    0.00000        2260.00        0.00000           0.0
     276    6724    326624.        120200.        120200.         100.0
     288    2839    232181.        61000.0        61000.0         100.0
     292       0    0.00000        0.00000        0.00000         100.0
     296       0    0.00000        370.000        0.00000           0.0
     300    2428    129510.        38540.0        38540.0         100.0
     304   93389    284190.        0.00000        0.00000         100.0
     308       9    306.687        110.000        110.000         100.0
     312      34    1538.12        250.000        250.000         100.0
     316       0    0.00000        120.000        0.00000           0.0
     320    1344    107904.        19650.0        19650.0         100.0
     324    2930    244538.        16000.0        16000.0         100.0
     328    2501    211199.        5100.00        5100.00         100.0
     332     408    26608.5        11000.0        11000.0         100.0
     334       0    0.00000        0.00000        0.00000         100.0
     336       0    0.00000        0.00000        0.00000         100.0
     340    1396    111354.        14270.0        14270.0         100.0
     348    1591    90139.3        48030.0        48030.0         100.0
     352    2976    91390.1        70.0000        70.0000         100.0
     356       0    0.00000       0.169755E+07    0.00000           0.0
     360   24581   0.190821E+07    336000.        335899.         100.0
     364   22581   0.161566E+07    169260.        169259.         100.0
     368    6076    433986.        57990.0        57989.4         100.0
     372    1491    69932.5        10790.0        10790.0         100.0
     376     382    25739.6        4240.00        4240.00         100.0
     380    5081    286268.        112840.        112840.         100.0
     384    3827    320633.        68000.0        68000.0         100.0
     388     165    10639.2        2840.00        2840.00         100.0
     392    6246    396549.        48300.0        48298.6         100.0
     398   46702   0.264646E+07    216710.        216707.         100.0
     400    1219    88577.3        2780.00        2780.00         100.0
     404    6766    572093.        53740.0        53690.8          99.9
     408    1950    124906.        28000.0        27996.6         100.0
     410    1582    103449.        19180.0        19180.0         100.0
     414     242    17146.7        120.000        120.000         100.0
     417    3032    192182.        14230.0        14230.0         100.0
     418    2845    231090.        9580.00        9580.00         100.0
     422     158    10301.7        3320.00        3319.97         100.0
     426     410    30505.2        3340.00        3340.00         100.0
     428    1395    63093.9        9820.00        9820.00         100.0
     430    1154    94622.4        5950.00        5949.99         100.0
     434   21266   0.161779E+07    21500.0        17199.2          80.0
     438       2    114.244        40.0000        40.0000         100.0
     440    1336    63502.7        29210.0        29200.5         100.0
     442      48    2419.66        630.000        630.000         100.0
     446       0    0.00000        0.00000        0.00000         100.0
     450    7579    593680.        35000.0        35000.0         100.0
     454    1190    96125.9        22400.0        22400.0         100.0
     458    4101    329376.        76050.0        75986.6          99.9
     462       0    0.00000        90.0000        0.00000           0.0
     466   15340   0.125148E+07    46740.0        46740.1         100.0
     470       7    260.252        90.0000        90.0000         100.0
     474      25    1055.58        210.000        210.000         100.0
     478   12996   0.104152E+07    5000.00        4999.99         100.0
     480       8    291.049        1060.00        80.4912           7.6
     484       0    0.00000        276000.        0.00000           0.0
     492       0    0.00000        0.00000        0.00000         100.0
     496   26505   0.154975E+07    11760.0        11753.4          99.9
     498     575    33071.9        21620.0        21608.6          99.9
     500       2    33.2399        20.0000        20.0000         100.0
     504    5645    402716.        96520.0        96518.1         100.0
     508    9729    781089.        41350.0        41350.0         100.0
     512    3945    312014.        800.000        800.000         100.0
     516   10409    822391.        8200.00        8200.00         100.0
     520       0    0.00000        0.00000        0.00000         100.0
     524    1949    144159.        24290.0        24290.0         100.0
     528     727    32199.0        9440.00        9440.01         100.0
     530      25    749.913        80.0000        80.0000         100.0
     533       4    45.4223        20.0000        20.0000         100.0
     540     309    18604.9        100.000        100.000         100.0
     548     244    12342.1        1050.00        1050.00         100.0
     554    4556    266222.        33410.0        33387.5          99.9
     558    1523    118379.        21510.0        21510.0         100.0
     562   14506   0.118606E+07    145000.        144987.         100.0
     566   10794    901204.        308500.        308501.         100.0
     570       0    0.00000        70.0000        0.00000           0.0
     574       0    0.00000        0.00000        0.00000         100.0
     578    9638    307880.        8840.00        8840.00         100.0
     580       0    0.00000        0.00000        0.00000         100.0
     583       0    0.00000        0.00000        0.00000         100.0
     584       0    0.00000        0.00000        0.00000         100.0
     585       0    0.00000        60.0000        0.00000           0.0
     586   11877    848444.        219500.        219306.          99.9
     591    1001    73783.1        6880.00        6880.00         100.0
     598    5972    470507.        8550.00        8550.00         100.0
     600    5066    396884.        31100.0        31100.0         100.0
     604   15463   0.128982E+07    42850.0        42850.0         100.0
     608    4402    295444.        106500.        106492.         100.0
     612       0    0.00000        0.00000        0.00000         100.0
     616    5936    303202.        143300.        143264.         100.0
     620    1407    87896.6        23400.0        23400.0         100.0
     624     455    32280.2        5480.00        5480.00         100.0
     626     209    14902.8        1870.00        1870.00         100.0
     630     124    5971.37        1017.00        1017.00         100.0
     634     166    11411.8        210.000        210.000         100.0
     638      43    2373.65        410.000        410.000         100.0
     642    3976    234216.        99080.0        99066.5         100.0
     643  412576   0.162973E+08   0.126238E+07   0.126179E+07     100.0
     646     291    23940.5        11500.0        11493.2          99.9
     654       0    0.00000        40.0000        0.00000           0.0
     659       7    200.660        80.0000        80.0000         100.0
     660       4    106.257        0.00000        0.00000         100.0
     662      13    610.859        180.000        180.000         100.0
     666      10    207.173        30.0000        30.0000         100.0
     670      10    341.116        80.0000        80.0000         100.0
     674       1    55.2844        900.000        55.2844           6.1
     678      21    1062.69        10.0000        10.0000         100.0
     682   25072   0.194824E+07    510.000        510.000         100.0
     686    2403    196610.        37850.0        37850.0         100.0
     690       0    0.00000        60.0000        0.00000           0.0
     694     884    71797.0        5500.00        5499.99         100.0
     702       9    137.054        12.0000        0.00000           0.0
     703     858    47677.5        15750.0        15750.0         100.0
     704    4171    324806.        81380.0        81380.0         100.0
     705     335    19631.5        2040.00        2040.00         100.0
     706    7610    636250.        10670.0        10670.0         100.0
     710   16403   0.121432E+07    157120.        157119.         100.0
     716    4814    387543.        33500.0        33500.0         100.0
     724    7953    499746.        183040.        182963.         100.0
     732    3492    261711.        50.0000        0.00000           0.0
     736   30302   0.250882E+07    163500.        163499.         100.0
     740    1723    145034.        670.000        670.000         100.0
     744    2418    15606.0        0.00000        0.00000         100.0
     748     228    17433.9        1910.00        1910.00         100.0
     752   11529    413668.        27090.0        27090.0         100.0
     756     699    37609.4        4370.00        4367.77          99.9
     760    2678    186558.        53520.0        53516.0         100.0
     762    2111    133640.        10580.0        10580.0         100.0
     764    6369    510193.        192450.        192447.         100.0
     768     684    57371.4        26300.0        26288.9         100.0
     772       0    0.00000        0.00000        0.00000         100.0
     776      13    315.458        260.000        260.000         100.0
     780      90    5219.37        1220.00        1220.00         100.0
     784     952    71434.9        2470.00        2470.00         100.0
     788    2255    154868.        49900.0        31205.0          62.5
     792   11970    769578.        263790.        263649.          99.9
     795    7373    485765.        19150.0        19149.9         100.0
     796      10    228.739        10.0000        0.00000           0.0
     798       0    0.00000        20.0000        0.00000           0.0
     800    2485    205976.        71600.0        71551.2          99.9
     804   10712    579820.        334960.        334775.          99.9
     807     390    24493.7        5990.00        5990.00         100.0
     818   12960    979719.        32910.0        32909.8         100.0
     826    5351    231925.        59280.0        59280.1         100.0
     834   10626    884543.        100000.        100000.         100.0
     840       0    51.1154       0.178068E+07    0.00000           0.0
     850       8    179.429        30.0000        30.0000         100.0
     854    3289    275414.        41000.0        41000.0         100.0
     858    2497    174450.        14150.0        14150.0         100.0
     860    6551    417262.        48250.0        48250.0         100.0
     862   10925    906621.        34050.0        34050.1         100.0
     876       0    0.00000        60.0000        0.00000           0.0
     882      48    2646.40        900.000        900.000         100.0
     887    5149    417649.        16690.0        16689.5         100.0
     891    1662    100695.        37360.0        37360.0         100.0
     894    8976    742559.        52870.0        52870.1         100.0
   76001    1796    152091.        1190.00        1190.00         100.0
   76002     340    27115.0        13230.0        13220.8          99.9
   76004    1662    139153.        310.000        310.000         100.0
   76003   18386   0.154901E+07    3670.00        3670.00         100.0
   76005    6762    558147.        60730.0        60730.1         100.0
   76006    1780    148252.        21370.0        21370.0         100.0
   76007      76    5983.47        1040.00        1040.00         100.0
   76008     575    43966.6        12940.0        12940.0         100.0
   76009    4160    341804.        33960.0        33960.0         100.0
   76010    3911    326367.        12830.0        12830.0         100.0
   76013   10828    903953.        45700.0        45700.0         100.0
   76012    4460    357186.        21600.0        21600.0         100.0
   76011    7278    586437.        65140.0        65139.9         100.0
   76014   14527   0.121534E+07    12620.0        12620.0         100.0
   76015     677    56429.4        10010.0        10009.0         100.0
   76018    2543    194393.        79630.0        79628.9         100.0
   76016    1184    98500.3        19250.0        19245.0         100.0
   76017    2978    252285.        10560.0        10560.0         100.0
   76019     601    41334.9        5270.00        5270.00         100.0
   76020     645    52758.2        9190.00        9190.00         100.0
   76023    3730    266688.        87980.0        87967.0         100.0
   76021    2908    244636.        6610.00        6610.01         100.0
   76022    2679    229268.        2080.00        2080.00         100.0
   76024    1283    94409.7        24520.0        24519.0         100.0
   76026    3144    238764.        82060.0        82035.8         100.0
   76025     261    20535.1        4350.00        4350.00         100.0
   76027    3267    274844.        4170.00        4170.01         100.0
  124001   13436    646036.        144690.        144677.         100.0
  124002   19334    904352.        8670.00        8663.75          99.9
  124004   12644    561673.        74140.0        74096.7          99.9
  124005    1281    69624.3        1900.00        1900.00         100.0
  124006    7960    371742.        100.000        100.000         100.0
  124008   39344   0.125509E+07    0.00000        0.00000         100.0
  124007    1041    51051.6        1650.00        1650.00         100.0
  124009   72929   0.162226E+07    0.00000        0.00000         100.0
  124010   18167    917876.        53130.0        53128.5         100.0
  124011     131    5239.10        2400.00        2398.79          99.9
  124012   29674   0.143133E+07    25510.0        25503.2         100.0
  124013   12871    598532.        209580.        209461.          99.9
  124014   12627    460772.        0.00000        0.00000         100.0
  484001      65    5072.39        1670.00        1670.00         100.0
  484002    1025    70825.6        4400.00        3313.52          75.3
  484003    1037    70862.4        700.000        699.791         100.0
  484004     638    49709.9        5490.00        5490.00         100.0
  484006     910    71740.9        13620.0        13620.0         100.0
  484005    3265    244544.        13300.0        13299.5         100.0
  484007    1971    149441.        8200.00        8200.00         100.0
  484008      75    5567.73        1960.00        1960.00         100.0
  484009      18    527.059        450.000        81.0832          18.0
  484010    1585    122945.        11280.0        11280.0         100.0
  484012     385    30366.9        12660.0        12656.7         100.0
  484011     823    64650.8        17410.0        17410.0         100.0
  484013     260    20644.3        6300.00        6300.00         100.0
  484014     995    77899.3        15320.0        15320.0         100.0
  484015     269    20354.8        7100.00        7100.00         100.0
  484016     744    58748.6        13680.0        13680.0         100.0
  484017      59    4628.62        1650.00        1650.00         100.0
  484018     350    26726.6        5080.00        5080.00         100.0
  484019     846    65070.4        6440.00        6440.00         100.0
  484020    1152    90606.8        20210.0        20210.0         100.0
  484021     431    34418.5        11400.0        11399.7         100.0
  484022     143    11321.4        3000.00        3000.00         100.0
  484023     650    48498.3        3730.00        3730.00         100.0
  484025     806    63613.1        9110.00        9110.00         100.0
  484024     772    55921.4        9690.00        9690.00         100.0
  484026    2468    179183.        8980.00        8980.00         100.0
  484027     306    23687.6        5170.00        5170.00         100.0
  484028    1012    76002.2        9310.00        9310.00         100.0
  484029      47    3701.47        2650.00        2648.94         100.0
  484030     919    69647.0        22870.0        22870.0         100.0
  484031     489    37749.3        12050.0        12050.0         100.0
  484032     940    73986.2        11100.0        11099.8         100.0
   32002    4521    303921.        113970.        113970.         100.0
   32003       3    0.00000        0.00000        0.00000         100.0
   32010    1343    102367.        310.000        310.000         100.0
   32008    1314    100717.        8430.00        8430.00         100.0
   32019    3628    222254.        180.000        180.000         100.0
   32022    2247    161188.        60490.0        60483.7         100.0
   32021    1184    87837.9        2870.00        2870.00         100.0
   32005    1075    76523.2        16640.0        16640.0         100.0
   32014     974    75559.0        1160.00        1160.00         100.0
   32023     675    53118.3        1040.00        1040.00         100.0
   32011    2072    141696.        24890.0        24889.8         100.0
   32006    1220    90947.3        220.000        220.000         100.0
   32012    2100    147987.        4070.00        1194.05          29.3
   32013     397    29964.9        3050.00        3050.00         100.0
   32015    1403    92774.0        160.000        160.000         100.0
   32016    3090    200593.        760.000        760.000         100.0
   32001    1985    155078.        2210.00        2210.00         100.0
   32009    1204    88624.2        960.000        733.031          76.4
   32004    1069    76211.1        3420.00        3420.00         100.0
   32024    4310    235518.        40.0000        40.0000         100.0
   32017    1814    132505.        37100.0        37100.0         100.0
   32007    1788    135499.        2560.00        2560.00         100.0
   32020     423    19342.9        0.00000        0.00000         100.0
   32018     296    22301.0        4480.00        4480.00         100.0
  840002    1862    130022.        18010.0        18010.0         100.0
  840001   40554   0.137086E+07    340.000        340.000         100.0
  840004    4132    289917.        5430.00        5427.76         100.0
  840003    1955    135081.        40060.0        40021.5          99.9
  840005    6076    388166.        42040.0        42040.0         100.0
  840006    4037    266825.        45660.0        45658.6         100.0
  840007     201    10315.1        760.000        760.000         100.0
  840009      86    4546.19        1980.00        1980.00         100.0
  840008       3    0.00000        0.00000        0.00000         100.0
  840010    2065    134213.        15130.0        15130.0         100.0
  840011    2119    145980.        25160.0        25160.0         100.0
  840012     284    15738.0        1230.00        1230.00         100.0
  840014    3480    211791.        26330.0        26328.9         100.0
  840015    2236    138414.        98600.0        98598.4         100.0
  840016    1417    89398.7        52340.0        52340.0         100.0
  840013    2282    143193.        109940.        109940.         100.0
  840017    3186    211693.        128870.        128866.         100.0
  840018    1529    100987.        37500.0        37499.9         100.0
  840019    1583    105224.        22880.0        22879.3         100.0
  840023    1431    78186.5        2270.00        2270.00         100.0
  840022     441    22564.5        6880.00        6880.00         100.0
  840021     365    16736.0        960.000        960.000         100.0
  840025    2587    141187.        33060.0        33060.0         100.0
  840026    3662    206786.        91020.0        91020.0         100.0
  840028    1722    121309.        29350.0        29350.0         100.0
  840027    2668    174964.        78550.0        78549.9         100.0
  840029    6473    376843.        71410.0        71410.0         100.0
  840032    3127    199723.        93650.0        93643.8         100.0
  840036    4324    285012.        3260.00        3260.00         100.0
  840033     384    22536.5        570.000        570.000         100.0
  840034     320    14118.5        2420.00        2419.71         100.0
  840035    4506    317632.        9550.00        9550.00         100.0
  840037    2076    113922.        18780.0        18780.0         100.0
  840030    1893    122385.        23120.0        23120.0         100.0
  840031    3190    183342.        114560.        114553.         100.0
  840038    1664    101184.        46840.0        46840.0         100.0
  840039    2599    177001.        61880.0        61879.9         100.0
  840040    4077    247756.        20640.0        20639.8         100.0
  840041    1786    108640.        20620.0        20603.0          99.9
  840042      53    2066.46        110.000        110.000         100.0
  840043    1137    74569.5        12060.0        12060.0         100.0
  840044    3246    196697.        80940.0        80932.6         100.0
  840045    1562    104287.        29950.0        29939.8         100.0
  840046    9422    668316.        147430.        147430.         100.0
  840047    3231    211233.        8160.00        8159.71         100.0
  840049     399    23659.2        2380.00        2380.00         100.0
  840048    1542    97000.3        17480.0        17480.0         100.0
  840050    3095    171927.        32140.0        32138.3         100.0
  840052     939    61966.5        5420.00        5417.91         100.0
  840051    2405    138891.        40590.0        40588.1         100.0
  840053    4032    252476.        11680.0        11680.0         100.0
  156012    1939    134847.        42320.0        42320.0         100.0
  156001     243    15515.7        3830.00        3830.00         100.0
  156031       0    0.00000        0.00000        0.00000         100.0
  156013    1696    121330.        9930.00        9929.99         100.0
  156027    5997    404745.        76030.0        76026.3         100.0
  156019    2479    183593.        30400.0        30400.0         100.0
  156020    3191    246577.        55070.0        55070.1         100.0
  156023    2238    169969.        52490.0        52490.0         100.0
  156021     466    33337.5        7410.00        7410.00         100.0
  156003    2820    183385.        62780.0        62780.0         100.0
  156008    7731    441923.        68710.0        68710.0         100.0
  156016    2288    158554.        84990.0        84990.1         100.0
  156017    2513    178125.        56150.0        56150.0         100.0
  156018    2809    209297.        48210.0        48189.0         100.0
  156010    1395    91449.0        36250.0        36250.0         100.0
  156014    2202    161555.        33190.0        33190.0         100.0
  156007    3002    184684.        47340.0        47340.0         100.0
  156006    2427    151668.        41020.0        41020.0         100.0
  156029     760    51431.9        14400.0        14400.0         100.0
  156028   10276    710356.        27860.0        27837.1          99.9
  156026    2876    199794.        72310.0        72309.8         100.0
  156015    2224    145473.        84990.0        84983.1         100.0
  156009     104    5861.99        1670.00        1670.00         100.0
  156004    2260    152346.        66780.0        66770.8         100.0
  156022    7773    568910.        133710.        133680.         100.0
  156002     176    11026.8        3540.00        3540.00         100.0
  156030   25139   0.161278E+07    70940.0        70909.5         100.0
  156025   15315   0.109693E+07    37700.0        37700.0         100.0
  156024    5119    395910.        57310.0        57310.0         100.0
  156011    1403    98901.2        17410.0        17410.0         100.0
  156005   18495   0.113491E+07    141840.        141840.         100.0
  344001      26    787.553        0.00000        0.00000         100.0
  446001       0    0.00000        0.00000        0.00000         100.0
  356001     140    6398.13        1460.00        1460.00         100.0
  356002    3449    275782.        181940.        181940.         100.0
  356003    1073    80755.2        9400.00        9400.00         100.0
  356004    1038    79319.5        52110.0        52104.1         100.0
  356005    1191    88843.9        85790.0        85755.3         100.0
  356006       2    132.190        0.00000        0.00000         100.0
  356007    1743    138587.        84000.0        83999.0         100.0
  356010       8    640.873        450.000        450.000         100.0
  356008      11    704.543        330.000        330.000         100.0
  356009      20    1272.32        360.000        75.4283          21.0
  356011      42    2824.42        1310.00        1310.00         100.0
  356012    2466    187549.        80380.0        80380.1         100.0
  356014     577    42865.5        27190.0        27190.0         100.0
  356013     736    49244.7        17350.0        17350.0         100.0
  356016    1483    98116.4        27490.0        27489.4         100.0
  356015    1012    78774.0        64270.0        64239.2         100.0
  356017    2341    191109.        104020.        104011.         100.0
  356018     499    38130.6        9650.00        9650.00         100.0
  356019       0    0.00000        0.00000        0.00000         100.0
  356023    3972    310291.        131570.        131570.         100.0
  356020    3937    312677.        138310.        138310.         100.0
  356022     282    21943.5        3720.00        3720.00         100.0
  356021     312    24121.7        7660.00        7659.58         100.0
  356024     264    20803.4        3610.00        3610.00         100.0
  356025     196    15075.4        2750.00        2750.00         100.0
  356026    1788    139338.        90340.0        90339.8         100.0
  356028       6    409.905        200.000        200.000         100.0
  356027     711    51713.4        41990.0        41966.3          99.9
  356029    4543    347494.        150820.        150820.         100.0
  356030      96    6939.75        820.000        820.000         100.0
  356031    1575    127256.        81540.0        81539.2         100.0
  356032     149    11650.4        3990.00        3989.35         100.0
  356034    3120    233226.        210020.        209892.          99.9
  356033     693    48983.0        16000.0        16000.0         100.0
  356035    1071    79047.4        66700.0        66688.3         100.0
   36001      33    2100.62        490.000        490.000         100.0
   36002   11111    795696.        143660.        143634.         100.0
   36003   16767   0.134592E+07    7510.00        7510.00         100.0
   36004   22098   0.172727E+07    109450.        109377.          99.9
   36005   13362    982448.        53700.0        53694.3         100.0
   36006    1178    66253.3        17910.0        17909.4         100.0
   36007    3358    220697.        81540.0        81538.4         100.0
   36008   32945   0.252216E+07    61740.0        61739.9         100.0
 # requested and realized total Q:  2.2497482E+07  1.5311657E+07
