 # region_id(#) cells(#) SQ(maximum) SQ(requested) SQ(realized)
     276    6724    206424.        50480.0        50479.9         100.0
     288    2839    171180.        83500.0        83493.5         100.0
     292       0    0.00000        0.00000        0.00000         100.0
     296       0    0.00000        0.00000        0.00000         100.0
     300    2428    90970.1        46750.0        46750.0         100.0
     304   93389    284190.        0.00000        0.00000         100.0
     308       9    196.687        10.0000        0.00000           0.0
     312      34    1288.12        240.000        0.00000           0.0
     316       0    0.00000        80.0000        0.00000           0.0
     320    1344    88254.8        26020.0        26020.0         100.0
     324    2930    228538.        107000.        107000.         100.0
     328    2501    206099.        12300.0        12300.0         100.0
     332     408    15608.5        4900.00        4900.01         100.0
     334       0    0.00000        0.00000        0.00000         100.0
     336       0    0.00000        0.00000        0.00000         100.0
     340    1396    97085.2        15080.0        15080.0         100.0
     348    1591    42109.5        10510.0        10510.0         100.0
     352    2976    91320.1        22740.0        22740.0         100.0
     356       0    0.00000        110400.        0.00000           0.0
     360   24586   0.157227E+07    111770.        111770.         100.0
     364   22581   0.144634E+07    466000.        466000.         100.0
     368    6076    375997.        40000.0        40000.0         100.0
     372    1491    59142.6        33330.0        33308.0          99.9
     376     382    21499.6        1420.00        1418.90          99.9
     380    5081    173429.        43530.0        43529.2         100.0
     384    3827    252631.        130000.        129952.         100.0
     388     165    7799.22        2290.00        2290.00         100.0
     392    6248    348250.        4280.00        4280.00         100.0
     398   46702   0.242977E+07   0.185098E+07   0.185084E+07     100.0
     400    1219    85797.3        7910.00        7910.00         100.0
     404    6766    518401.        213000.        212912.         100.0
     408    1950    96909.5        500.000        500.000         100.0
     410    1582    84269.4        550.000        550.000         100.0
     414     242    17026.7        1360.00        1360.00         100.0
     417    3032    177953.        92910.0        92910.0         100.0
     418    2845    221510.        8780.00        8780.00         100.0
     422     158    6981.71        600.000        600.000         100.0
     426     410    27165.1        20000.0        19998.0         100.0
     428    1395    53274.0        6060.00        6060.00         100.0
     430    1154    88672.2        20000.0        20000.0         100.0
     434   21266   0.160060E+07    133000.        132998.         100.0
     438       2    74.2445        30.0000        30.0000         100.0
     440    1336    34302.6        4970.00        4967.62         100.0
     442      48    1789.66        650.000        650.000         100.0
     446       0    0.00000        0.00000        0.00000         100.0
     450    7579    558677.        370000.        370000.         100.0
     454    1190    73726.0        18500.0        18500.0         100.0
     458    4101    253389.        2850.00        2849.79         100.0
     462       0    0.00000        10.0000        0.00000           0.0
     466   15340   0.120473E+07    340000.        339994.         100.0
     470       7    170.252        0.00000        0.00000         100.0
     474      25    845.582        120.000        0.00000           0.0
     478   12996   0.103652E+07    392500.        247356.          63.0
     480       8    210.558        70.0000        0.00000           0.0
     484   25455   0.165416E+07    799000.        798994.         100.0
     492       0    0.00000        0.00000        0.00000         100.0
     496   26505   0.153800E+07   0.129294E+07   0.129194E+07      99.9
     498     575    11463.4        3820.00        3820.00         100.0
     500       2    13.2399        10.0000        0.00000           0.0
     504    5645    306205.        210000.        209981.         100.0
     508    9729    739741.        440000.        439934.         100.0
     512    3945    311213.        10000.0        10000.0         100.0
     516   10409    814189.        380000.        379994.         100.0
     520       0    0.00000        0.00000        0.00000         100.0
     524    1949    119868.        17570.0        17570.0         100.0
     528     727    22759.0        10120.0        10120.0         100.0
     530      25    669.913        0.00000        0.00000         100.0
     533       4    25.4222        20.0000        0.00000           0.0
     540     309    18504.9        2340.00        0.00000           0.0
     548     244    11292.1        420.000        0.00000           0.0
     554    4556    232835.        138630.        138630.         100.0
     558    1523    96868.6        29430.0        29423.7         100.0
     562   14506   0.104106E+07    230000.        229813.          99.9
     566   10794    592701.        392000.        392000.         100.0
     570       0    0.00000        10.0000        0.00000           0.0
     574       0    0.00000        0.00000        0.00000         100.0
     578    9638    299039.        1580.00        1580.00         100.0
     580       0    0.00000        0.00000        0.00000         100.0
     583       0    0.00000        0.00000        0.00000         100.0
     584       0    0.00000        0.00000        0.00000         100.0
     585       0    0.00000        60.0000        0.00000           0.0
     586   11877    629142.        50000.0        49957.5          99.9
     591    1001    66903.2        15000.0        15000.0         100.0
     598    5972    461959.        1750.00        1750.00         100.0
     600    5066    365786.        199600.        199598.         100.0
     604   15463   0.124698E+07    169000.        168999.         100.0
     608    4402    188952.        15000.0        15000.0         100.0
     612       0    0.00000        0.00000        0.00000         100.0
     616    5936    159940.        40830.0        40830.0         100.0
     620    1407    64496.3        14900.0        14900.0         100.0
     624     455    26800.2        10800.0        10796.2         100.0
     626     209    13032.8        1500.00        1500.00         100.0
     630     124    4954.37        1455.00        1455.00         100.0
     634     166    11201.8        500.000        500.000         100.0
     638      43    1963.65        90.0000        0.00000           0.0
     642    3976    135148.        49490.0        49485.9         100.0
     643  412577   0.150347E+08    909240.        909234.         100.0
     646     291    12447.2        5200.00        5200.00         100.0
     654       0    0.00000        80.0000        0.00000           0.0
     659       7    120.660        20.0000        0.00000           0.0
     660       4    106.257        0.00000        0.00000         100.0
     662      13    430.859        20.0000        0.00000           0.0
     666      10    177.173        0.00000        0.00000         100.0
     670      10    261.116        20.0000        0.00000           0.0
     674       1    0.00000        30.0000        0.00000           0.0
     678      21    1052.69        0.00000        0.00000         100.0
     682   25072   0.194773E+07   0.170000E+07   0.122151E+07      71.9
     686    2403    158760.        56500.0        56499.8         100.0
     690       0    0.00000        0.00000        0.00000         100.0
     694     884    66296.8        22000.0        22000.0         100.0
     702       9    137.054        0.00000        0.00000         100.0
     703     858    31927.6        8650.00        8650.00         100.0
     704    4171    243426.        6420.00        6420.01         100.0
     705     335    17591.5        3140.00        3140.00         100.0
     706    7610    625573.        430000.        429958.         100.0
     710   16403   0.105721E+07    839280.        839282.         100.0
     716    4814    354041.        113600.        113600.         100.0
     724    7958    316783.        114620.        114620.         100.0
     732    3492    261711.        50000.0        21619.5          43.2
     736   30302   0.234535E+07   0.117180E+07   0.117180E+07     100.0
     740    1723    144364.        210.000        210.000         100.0
     744    2418    15606.0        0.00000        0.00000         100.0
     748     228    15523.9        12000.0        11996.1         100.0
     752   11529    386577.        4470.00        4470.00         100.0
     756     699    33241.5        10950.0        10950.0         100.0
     760    2678    133041.        83590.0        83589.7         100.0
     762    2111    123059.        32540.0        32540.0         100.0
     764    6369    317745.        8000.00        7999.77         100.0
     768     684    31082.5        10000.0        9999.66         100.0
     772       0    0.00000        0.00000        0.00000         100.0
     776      13    55.4583        40.0000        0.00000           0.0
     780      90    3999.37        110.000        110.000         100.0
     784     952    68965.0        3050.00        3050.00         100.0
     788    2255    123663.        45610.0        45609.5         100.0
     792   11970    505921.        141000.        140925.          99.9
     795    7373    466615.        307000.        306969.         100.0
     796      10    228.739        0.00000        0.00000         100.0
     798       0    0.00000        0.00000        0.00000         100.0
     800    2485    134425.        51120.0        51119.9         100.0
     804   10712    245051.        79100.0        79099.9         100.0
     807     390    18503.7        6360.00        6360.00         100.0
     818   12960    946806.        0.00000        0.00000         100.0
     826    5354    172645.        110360.        110360.         100.0
     834   10626    784546.        240000.        240000.         100.0
     840       0    51.1154       0.236331E+07    0.00000           0.0
     850       8    149.429        40.0000        0.00000           0.0
     854    3289    234413.        60000.0        60000.0         100.0
     858    2497    160300.        135430.        135365.         100.0
     860    6551    369009.        228000.        227994.         100.0
     862   10925    872573.        182400.        182400.         100.0
     876       0    0.00000        0.00000        0.00000         100.0
     882      48    1746.40        30.0000        0.00000           0.0
     887    5154    400960.        160650.        160650.         100.0
     891    1662    63335.5        18510.0        18509.9         100.0
     894    8976    689681.        196500.        196500.         100.0
   76001    1796    150901.        6150.00        6150.00         100.0
   76002     340    13894.2        9000.00        9000.00         100.0
   76004    1662    138844.        3030.00        3030.00         100.0
   76003   18386   0.154535E+07    2120.00        2120.00         100.0
   76005    6762    497415.        150580.        150580.         100.0
   76006    1780    126882.        27080.0        27075.0         100.0
   76007      76    4943.47        980.000        980.000         100.0
   76008     575    31026.6        19090.0        19089.7         100.0
   76009    4160    307843.        203320.        203320.         100.0
   76010    3911    313540.        54500.0        54500.0         100.0
   76013   10828    858249.        223870.        223870.         100.0
   76012    4460    335586.        229460.        229459.         100.0
   76011    7278    521293.        265730.        265730.         100.0
   76014   14527   0.120272E+07    75560.0        75560.0         100.0
   76015     677    46420.4        19330.0        19330.0         100.0
   76018    2543    114765.        69440.0        69435.9         100.0
   76016    1184    79255.4        22000.0        22000.0         100.0
   76017    2978    241726.        24020.0        24020.0         100.0
   76019     601    36064.9        16170.0        16169.6         100.0
   76020     645    43568.2        12920.0        12920.0         100.0
   76023    3730    178720.        122430.        122390.         100.0
   76021    2908    238026.        30150.0        30150.0         100.0
   76022    2679    227188.        15930.0        15930.0         100.0
   76024    1283    69890.8        24200.0        24200.0         100.0
   76026    3144    156730.        94740.0        94735.7         100.0
   76025     261    16185.1        12140.0        9742.41          80.3
   76027    3267    270673.        116070.        116070.         100.0
  124001   13436    501360.        122020.        121977.         100.0
  124002   19334    895687.        16880.0        16880.0         100.0
  124004   12644    487578.        23900.0        23899.5         100.0
  124005    1281    67724.3        1750.00        1750.00         100.0
  124006    7960    371642.        320.000        320.000         100.0
  124008   39344   0.125509E+07    0.00000        0.00000         100.0
  124007    1041    49401.6        2150.00        2150.00         100.0
  124009   72929   0.162226E+07    0.00000        0.00000         100.0
  124010   18167    864748.        27330.0        27303.9          99.9
  124011     131    2840.32        1350.00        1350.00         100.0
  124012   29674   0.140582E+07    18970.0        18967.7         100.0
  124013   12871    389078.        75320.0        75320.0         100.0
  124014   12627    460772.        0.00000        0.00000         100.0
   32002    4521    189949.        146040.        146024.         100.0
   32010    1343    102057.        14830.0        14830.0         100.0
   32008    1314    92287.4        19300.0        19300.0         100.0
   32019    3628    222074.        178060.        178060.         100.0
   32022    2247    100704.        52170.0        52169.9         100.0
   32021    1184    84967.6        54240.0        54240.0         100.0
   32005    1075    59883.4        34230.0        34230.0         100.0
   32014     974    74399.0        17830.0        17830.0         100.0
   32023     675    52078.3        7000.00        7000.00         100.0
   32011    2072    116806.        31090.0        31090.0         100.0
   32006    1220    90727.3        740.000        740.001         100.0
   32012    2100    146793.        15790.0        15790.0         100.0
   32013     397    26914.9        2500.00        2500.00         100.0
   32015    1403    92614.0        21900.0        21900.0         100.0
   32016    3090    199833.        126580.        126570.         100.0
   32001    1985    152868.        6330.00        6330.01         100.0
   32009    1204    87891.2        2160.00        2160.00         100.0
   32004    1069    72791.2        18140.0        18140.0         100.0
   32024    4310    235479.        171390.        171390.         100.0
   32017    1814    95405.0        61010.0        61010.0         100.0
   32007    1788    132939.        8970.00        8969.98         100.0
   32020     423    19342.9        6890.00        6890.01         100.0
   32018     296    17821.0        1680.00        1680.00         100.0
  840002    1862    112011.        16810.0        16809.8         100.0
  840001   40554   0.137052E+07    3580.00        3580.00         100.0
  840004    4132    284488.        112770.        112742.         100.0
  840003    1955    95058.8        22070.0        22065.4         100.0
  840005    6076    346127.        76940.0        76940.1         100.0
  840006    4037    221168.        96750.0        96748.8         100.0
  840007     201    9555.13        320.000        320.000         100.0
  840009      86    2566.19        90.0000        90.0000         100.0
  840008       3    0.00000        0.00000        0.00000         100.0
  840010    2065    119083.        29140.0        29140.0         100.0
  840011    2119    120820.        14060.0        14059.9         100.0
  840012     284    14508.0        4470.00        0.00000           0.0
  840014    3480    185462.        27350.0        27350.0         100.0
  840015    2236    39816.4        8040.00        8040.00         100.0
  840016    1417    37058.9        5280.00        5280.00         100.0
  840013    2282    33254.2        17490.0        17487.9         100.0
  840017    3186    82828.6        87750.0        82810.4          94.4
  840018    1529    63487.5        24500.0        24499.9         100.0
  840019    1583    82344.4        11230.0        11230.0         100.0
  840023    1431    75916.6        610.000        610.000         100.0
  840022     441    15684.5        1310.00        1310.00         100.0
  840021     365    15776.0        400.000        400.000         100.0
  840025    2587    108127.        3970.00        3969.21         100.0
  840026    3662    115767.        12290.0        12290.0         100.0
  840028    1722    91959.2        14930.0        14929.2         100.0
  840027    2668    96414.6        54370.0        54346.2         100.0
  840029    6473    305436.        200220.        200044.          99.9
  840032    3127    106079.        115600.        106049.          91.7
  840036    4324    281752.        25490.0        25470.2          99.9
  840033     384    21966.5        300.000        300.000         100.0
  840034     320    11698.7        550.000        549.900         100.0
  840035    4506    308081.        200370.        200230.          99.9
  840037    2076    95141.9        6240.00        6240.00         100.0
  840030    1893    99265.0        8390.00        8390.01         100.0
  840031    3190    68789.2        59560.0        59550.9         100.0
  840038    1664    54344.3        8800.00        8799.95         100.0
  840039    2599    115120.        107740.        107714.         100.0
  840040    4077    227117.        54770.0        54770.0         100.0
  840041    1786    88036.7        6430.00        6430.00         100.0
  840042      53    1956.46        50.0000        50.0000         100.0
  840043    1137    62509.5        5860.00        5855.03          99.9
  840044    3246    115766.        117940.        113735.          96.4
  840045    1562    74347.3        23380.0        23364.4          99.9
  840046    9422    520891.        483140.        483010.         100.0
  840047    3231    203074.        47190.0        47190.0         100.0
  840049     399    21279.2        1080.00        1080.00         100.0
  840048    1542    79520.1        15940.0        15939.8         100.0
  840050    3095    139789.        32960.0        32960.0         100.0
  840052     939    56548.7        8270.00        8270.00         100.0
  840051    2405    98302.3        10690.0        10690.0         100.0
  840053    4032    240795.        152540.        152538.         100.0
  356001     140    4938.13        0.00000        0.00000         100.0
  356002    3449    93842.9        6820.00        6819.99         100.0
  356003    1073    71355.1        40.0000        40.0000         100.0
  356004    1038    27215.6        1630.00        1629.56         100.0
  356005    1191    3088.49        180.000        180.000         100.0
  356006       2    132.190        0.00000        0.00000         100.0
  356007    1743    54587.7        8520.00        8519.99         100.0
  356010       8    190.873        10.0000        10.0000         100.0
  356008      11    374.543        0.00000        0.00000         100.0
  356009      20    1196.89        0.00000        0.00000         100.0
  356011      42    1514.42        10.0000        10.0000         100.0
  356012    2466    107168.        8490.00        8488.55         100.0
  356014     577    15675.4        220.000        220.000         100.0
  356013     736    31894.5        14720.0        14718.0         100.0
  356016    1483    70627.1        1260.00        1259.57         100.0
  356015    1012    14534.7        880.000        880.000         100.0
  356017    2341    87099.5        9790.00        9783.93          99.9
  356018     499    28480.5        10.0000        10.0000         100.0
  356019       0    0.00000        0.00000        0.00000         100.0
  356023    3972    178720.        15850.0        15850.0         100.0
  356020    3937    174367.        13410.0        13410.0         100.0
  356022     282    18223.5        0.00000        0.00000         100.0
  356021     312    16462.2        0.00000        0.00000         100.0
  356024     264    17193.4        230.000        230.000         100.0
  356025     196    12325.4        0.00000        0.00000         100.0
  356026    1788    48998.7        5340.00        5338.24         100.0
  356028       6    209.905        0.00000        0.00000         100.0
  356027     711    9747.05        70.0000        70.0000         100.0
  356029    4543    196674.        17140.0        17140.0         100.0
  356030      96    6119.75        690.000        690.000         100.0
  356031    1575    45716.4        1230.00        1230.00         100.0
  356032     149    7661.04        0.00000        0.00000         100.0
  356034    3120    23333.6        700.000        699.999         100.0
  356033     693    32983.0        2230.00        2229.78         100.0
  356035    1071    12359.2        50.0000        50.0000         100.0
 # requested and realized total Q:  3.9768472E+07  3.3588848E+07
